osm_id,name,highway,st_astext
1286928366,,path,"LINESTRING(-69.67257989999999 44.41913490051322,-69.6726208 44.41902810051322,-69.672655 44.41895630051322,-69.6726872 44.41891700051323,-69.67273079999998 44.41886960051325,-69.6728046 44.41878860051323,-69.6728703 44.41872920051324,-69.67291389999998 44.418702900513246,-69.6729822 44.41866510051325,-69.6730386 44.418643000513256,-69.6731322 44.41860360051325,-69.6731807 44.41858320051326,-69.6732827 44.41854530051325,-69.673343 44.41852330051326,-69.6733933 44.418501700513254,-69.67341679999998 44.41849410051326,-69.6734664 44.418483100513264,-69.67349519999999 44.41848070051327,-69.6736575 44.418458200513264,-69.6738003 44.418444300513265,-69.6739646 44.41841600051327,-69.6740712 44.41839450051325,-69.67417519999998 44.41836620051326,-69.6742697 44.41834750051327,-69.67433139999999 44.418336000513264,-69.67438299999999 44.41832980051327,-69.67444669999999 44.41832310051327,-69.67451980000001 44.41832210051326,-69.67464519999999 44.41832600051326,-69.6748316 44.41833750051327,-69.6749571 44.41835230051326,-69.6749892 44.41835620051326,-69.6751267 44.41835950051327,-69.67517629999999 44.41835900051327,-69.6752226 44.41835710051326,-69.6752487 44.41835290051327,-69.6752816 44.41834750051327,-69.6753734 44.41832260051327,-69.6754398 44.418297700513264,-69.6755411 44.41826130051328,-69.6756443 44.41822400051328,-69.6758234 44.41815210051328,-69.6758831 44.41811910051328,-69.6759394 44.41807690051329,-69.6760038 44.41802230051328,-69.67616740000001 44.41789450051329,-69.67629749999999 44.417782400513296,-69.6764436 44.41764440051332,-69.6766126 44.41750750051332,-69.6767883 44.41736380051333,-69.6768996 44.417293900513336,-69.67698949999999 44.417249800513325,-69.6771021 44.417200900513336,-69.6772255 44.41714150051334,-69.67730869999998 44.417093700513334,-69.6774066 44.41703900051335,-69.6774803 44.41698060051334,-69.67771769999999 44.41672100051336,-69.6777606 44.41666740051337,-69.67777040000001 44.41665470051337,-69.6777901 44.41662910051336,-69.67781559999999 44.416576400513364,-69.6778598 44.41647680051338,-69.6778746 44.41638770051339,-69.67788829999999 44.41627840051339,-69.67790279999998 44.41616350051339,-69.6779189 44.416023700513406,-69.6779293 44.4159908005134,-69.6779484 44.4159307005134,-69.6779631 44.41585320051342,-69.6779671 44.41581480051341,-69.67794699999999 44.41577940051342,-69.6779296 44.415755400513426,-69.6778625 44.41569130051342,-69.6777834 44.415639500513436,-69.6777257 44.41559450051343,-69.6776976 44.41555620051343,-69.6776828 44.41550260051344,-69.6776667 44.41541250051344,-69.6776439 44.41520270051346,-69.6776278 44.41500630051346,-69.6776144 44.41492880051347,-69.6776104 44.41490580051346,-69.6776158 44.414871300513475,-69.67763719999999 44.41481570051347,-69.67766270000001 44.41479560051348,-69.6777096 44.41477070051348,-69.67782359999998 44.41470170051348,-69.67783969999999 44.41468160051348,-69.6778585 44.414649000513485,-69.67787059999999 44.41460590051348,-69.6778746 44.4145734005135,-69.6778759 44.41454370051349,-69.6778692 44.41451590051349,-69.6778518 44.4144823005135,-69.677821 44.4144431005135,-69.6778008 44.414427700513485,-69.67777269999999 44.4144153005135,-69.6776949 44.41437980051351,-69.67763449999998 44.41435690051351,-69.677597 44.414330000513495,-69.6775809 44.4143118005135,-69.6775755 44.4142936005135,-69.67757959999999 44.41427160051351,-69.6776734 44.414071400513514,-69.6776828 44.41404270051353,-69.6776815 44.41401490051352,-69.6776775 44.413989000513524,-69.67766399999998 44.41396220051353,-69.6776412 44.413932500513525,-69.6776198 44.41391140051353,-69.6775956 44.41389130051353,-69.67744679999998 44.413770600513544,-69.6772993 44.41361920051355,-69.677137 44.41344970051355,-69.67697609999999 44.413280100513575,-69.676901 44.413192900513565,-69.6768218 44.41309620051358,-69.6767011 44.4129123005136,-69.6766247 44.412775300513594,-69.676567 44.412659400513604,-69.6765308 44.412598000513604,-69.67650399999998 44.412568300513605,-69.67647979999998 44.4125444005136,-69.67645839999999 44.412523300513605,-69.6764423 44.41251180051361,-69.67640469999999 44.4124984005136,-69.6763109 44.412471600513605,-69.6758683 44.41239210051362,-69.6752755 44.41230490051363,-69.6750918 44.412267500513614,-69.6749362 44.41223780051362,-69.67486249999999 44.41223110051362,-69.6747994 44.41222830051363,-69.674731 44.41222830051363,-69.6746747 44.41223310051363,-69.6745835 44.41224170051363,-69.67449099999999 44.41225410051363,-69.6744025 44.41227230051362,-69.6743073 44.412296300513624,-69.6740712 44.41240070051361,-69.67391029999999 44.412471600513605,-69.6738634 44.41248980051362,-69.6738151 44.41250130051361,-69.6735576 44.412528100513605,-69.67347439999999 44.412533900513615,-69.6734141 44.41253190051361,-69.6733551 44.412518500513606,-69.673119 44.41246110051362,-69.6726108 44.41234900051363,-69.6725544 44.41234420051363,-69.67249409999998 44.41234900051363,-69.67243369999998 44.412375800513615,-69.6724109 44.41239400051363,-69.67238679999998 44.41241890051361,-69.6723667 44.41244000051361,-69.6723466 44.41246870051362,-69.6723358 44.41251570051361,-69.6723144 44.4126124005136,-69.6722943 44.41271300051359,-69.67228489999998 44.412751300513584,-69.67227009999999 44.412787700513604,-69.6722581 44.412810700513596,-69.67225 44.41284810051358,-69.6722513 44.412867200513595,-69.67225669999999 44.41290170051358,-69.67227149999998 44.41294390051359,-69.67229019999999 44.412992700513584,-69.6723023 44.41305310051358,-69.67230899999998 44.41310480051357,-69.6723023 44.41321400051358,-69.6722969 44.413355800513564,-69.67230099999999 44.41341040051355,-69.6723023 44.413473600513555,-69.67228759999999 44.41354830051356,-69.6722862 44.41360580051355,-69.67228759999999 44.41366710051355,-69.6722983 44.41370830051353,-69.672305 44.41374660051354,-69.672313 44.41379550051353,-69.6723036 44.41385010051353,-69.67227679999999 44.413953600513516,-69.6722205 44.414108700513516,-69.67222179999999 44.41421130051351,-69.67224599999999 44.41424530051351,-69.67228350000002 44.41427780051351,-69.672311 44.414292700513506,-69.6723345 44.41430230051352,-69.6723671 44.4143119005135,-69.67243109999998 44.41433100051349,-69.67251019999999 44.414340600513505,-69.67259869999998 44.4143549005135,-69.6726805 44.41436740051351,-69.6727851 44.41436840051349,-69.6729796 44.4143866005135)"
1286928346,,path,"LINESTRING(-69.67794699999999 44.41577940051342,-69.6779497 44.41567020051342,-69.67796039999999 44.415571500513416,-69.6779872 44.41547090051344,-69.6781173 44.41508590051347,-69.6781428 44.414974700513476,-69.6781535 44.41492200051347,-69.67818310000001 44.414865500513464,-69.67824469999998 44.41478790051347,-69.6783185 44.41470080051349)"
11433232,,residential,"LINESTRING(-69.630481 44.43243100051242,-69.631108 44.43195400051245,-69.63145199999998 44.43157900051248,-69.631707 44.43117900051251,-69.63194 44.430755000512534,-69.63231799999998 44.43039600051255,-69.632533 44.43030200051255)"
11441466,Quaker Lane,residential,"LINESTRING(-69.6369468 44.42660520051278,-69.6367352 44.426726800512775,-69.6352309 44.428948900512644,-69.63399029999998 44.430925300512506,-69.63379009999998 44.43156130051248,-69.63371069999998 44.432240400512434,-69.6329886 44.433684300512354,-69.6323653 44.435094000512265,-69.63177570000002 44.4362039005122,-69.63154299999998 44.43644400051218,-69.6304745 44.43723250051214,-69.6303782 44.437389300512116,-69.63030549999999 44.43759270051212,-69.6302902 44.437898800512095,-69.63040319999999 44.43839660051207,-69.6305504 44.43852860051205)"
11442806,Crowell Hill Road,residential,"LINESTRING(-69.63094789999998 44.409939800513754,-69.6305727 44.41022420051375,-69.6293232 44.41174620051366,-69.6289583 44.41205560051363,-69.6277778 44.412761300513594,-69.6273232 44.412978500513574,-69.6265266 44.413359000513566,-69.6260268 44.413622500513554,-69.6254983 44.413901100513534,-69.6247251 44.414376800513516,-69.623984 44.414797800513476,-69.6223031 44.415639800513425,-69.6198246 44.416845000513355,-69.61962039999999 44.41694430051335,-69.61810439999999 44.4177700005133,-69.6180001 44.417826300513305,-69.6169137 44.41841280051326,-69.61665870000002 44.41864080051325,-69.61571049999999 44.42017310051315,-69.615367 44.4210338005131,-69.6153468 44.42111030051311,-69.6150998 44.42204840051305,-69.61476669999999 44.42299000051298,-69.6147344 44.42333160051297,-69.6147303 44.42364930051295,-69.6147244 44.424099200512934,-69.6147099 44.42521070051286,-69.6146526 44.425736900512824,-69.6145848 44.426359900512786,-69.61451009999999 44.42659380051278,-69.6144345 44.42683080051276,-69.6142589 44.42718030051274,-69.6142039 44.42723860051274,-69.6139418 44.42751590051272,-69.6137875 44.427679100512705,-69.6134906 44.4278636005127,-69.613078 44.428020500512694,-69.61242249999998 44.42815000051268,-69.6099776 44.429044600512626,-69.6093879 44.42926040051262,-69.60834489999999 44.429625000512594)"
11443110,Birch Crest Trail,residential,"LINESTRING(-69.55064059999998 44.41992710051318,-69.5509413 44.419926900513175,-69.5512053 44.41995270051318,-69.5513688 44.41997440051317,-69.5515702 44.420013900513176,-69.55177819999999 44.42009390051316,-69.5518789 44.42011150051316)"
11430728,Killdeer Point Road,residential,"LINESTRING(-69.5448394 44.422693300513004,-69.5470988 44.42310670051298,-69.5477941 44.42321280051297,-69.54817749999998 44.42327130051297,-69.5487363 44.423237100512985,-69.5494096 44.422863700513,-69.5510045 44.421979300513044,-69.5513614 44.42186050051306,-69.5515811 44.42183690051306,-69.5517949 44.421862900513055,-69.5527589 44.422186900513054,-69.55352219999999 44.42252980051303,-69.5536982 44.42254690051301,-69.5538861 44.422492000513024,-69.5540605 44.422329100513025,-69.5540332 44.422108700513036,-69.5538563 44.42199700051305,-69.5531574 44.42182030051306,-69.55283489999998 44.42158330051308,-69.5518789 44.42011150051316,-69.5519023 44.41993130051319,-69.5520749 44.4195794005132,-69.5522424 44.4193625005132,-69.5524112 44.4192761005132)"
11431385,Mountain View Drive,residential,"LINESTRING(-69.5470988 44.42310670051298,-69.55064059999998 44.41992710051318,-69.5510789 44.41963230051319,-69.5515319 44.41932210051321,-69.551679 44.41918540051323,-69.55177 44.418985300513235,-69.551714 44.41866840051325)"
11435954,Town Square Road,residential,"LINESTRING(-69.545646 44.42196880051305,-69.54241169999999 44.42107800051311,-69.54263589999998 44.42061640051313,-69.542578 44.42026800051316,-69.5425296 44.42005760051316)"
323676763,Partridge Hollow Drive,residential,"LINESTRING(-69.6153468 44.42111030051311,-69.6203281 44.42184330051305)"
11434205,,residential,"LINESTRING(-69.545646 44.42196880051305,-69.5456789 44.422025000513045,-69.5457486 44.42211200051303,-69.54590369999998 44.42211970051305)"
11443736,Beech Road,residential,"LINESTRING(-69.63186949999998 44.41659340051337,-69.633356 44.416577000513364,-69.634556 44.41663700051336,-69.635974 44.41674300051336)"
11435874,Fire Road 46,residential,"LINESTRING(-69.5434921 44.42394850051293,-69.5440277 44.42409660051292,-69.544634 44.42421400051292,-69.5454281 44.4244958005129)"
11432781,,residential,"LINESTRING(-69.63657509999999 44.42599460051282,-69.6361272 44.42612160051281,-69.6357063 44.426194900512805,-69.63510209999998 44.426294900512794,-69.6345847 44.4263141005128,-69.63420489999999 44.42629210051278,-69.6339686 44.42625560051279,-69.6336401 44.426215400512795,-69.6334768 44.4262064005128,-69.63327889999998 44.42623750051279,-69.633092 44.426268600512806,-69.6328452 44.42628670051278,-69.63263469999998 44.42628930051279,-69.63232259999998 44.4262491005128,-69.6319705 44.42620900051279,-69.63174729999999 44.4261856005128,-69.63166379999998 44.4261701005128,-69.63160569999998 44.426139000512805,-69.631593 44.42610400051281,-69.631593 44.4260651005128,-69.63160389999999 44.426036600512816,-69.6316348 44.42600290051281,-69.6316765 44.42598990051281)"
11435865,Fire Road 45,residential,"LINESTRING(-69.5415239 44.42580130051282,-69.5423053 44.426067700512796,-69.5429286 44.42622230051281,-69.543677 44.426322200512786)"
11435866,Fire Road 45,residential,"LINESTRING(-69.5460688 44.425487100512846,-69.5457606 44.425443500512856,-69.5455286 44.42548970051284,-69.5452389 44.426085200512816,-69.5445471 44.42599400051282,-69.5439267 44.426145500512796,-69.543677 44.426322200512786,-69.5440984 44.4263788005128,-69.54454589999999 44.42653870051278,-69.5444222 44.426741800512765)"
510836482,Great Oak Lane,residential,"LINESTRING(-69.5477941 44.42321280051297,-69.5478399 44.42339380051296,-69.5478317 44.423570900512956,-69.54775449999998 44.423710300512944,-69.5475309 44.42403260051293,-69.5473439 44.424311300512905,-69.54720969999998 44.4244652005129)"
11444350,Jones Road,residential,"LINESTRING(-69.6424222 44.42398020051294,-69.6423439 44.42416170051291,-69.64225789999999 44.4244430005129,-69.6421886 44.42457500051289,-69.6420282 44.42476010051288,-69.64178309999998 44.42491220051288,-69.641529 44.425050600512876,-69.641239 44.425157900512865,-69.6409914 44.42525040051286,-69.64077189999999 44.425318200512855,-69.6405769 44.42532830051285,-69.6403574 44.42531640051284,-69.64031639999999 44.425311800512844,-69.6400584 44.42527880051284,-69.6393488 44.425157900512865,-69.6388638 44.425079000512866,-69.6385853 44.42508450051287,-69.6383556 44.425108400512876,-69.6382504 44.42512030051287,-69.6379078 44.42516060051286,-69.637619 44.425185300512865,-69.637338 44.42526140051285,-69.63713909999998 44.42529710051286,-69.6369633 44.42530720051284,-69.6367644 44.42531000051285,-69.6366053 44.425313600512865,-69.63645279999999 44.42534190051285,-69.6362544 44.42541790051284)"
11437867,Lands End,residential,"LINESTRING(-69.55811379999999 44.42993760051258,-69.5575336 44.429653100512596,-69.5571323 44.42953270051261,-69.55645119999998 44.429697200512585,-69.55595689999998 44.43001510051256,-69.5557902 44.43030400051256)"
11432206,Fire Road 18,residential,"LINESTRING(-69.5521077 44.433083400512395,-69.55203829999999 44.43304330051238,-69.5519875 44.432989500512384,-69.5519554 44.4329221005124,-69.55194219999998 44.43285470051241,-69.5519855 44.432773400512396,-69.5520223 44.43268770051242,-69.5520718 44.43260200051242,-69.5521213 44.43252070051242,-69.5521519 44.43243500051243,-69.55218249999999 44.43234930051242,-69.5522193 44.43225910051244,-69.55225 44.432178000512444,-69.55227429999998 44.43208780051245,-69.5522986 44.43199770051245,-69.5523168 44.43193010051246,-69.5523599 44.431844300512466,-69.5523968 44.431758600512474,-69.55241439999999 44.43162350051247)"
11430435,,residential,"LINESTRING(-69.644009 44.42324900051298,-69.643655 44.42319100051298,-69.643236 44.42318000051298,-69.643027 44.42313400051299,-69.642898 44.42312200051298,-69.64248259999998 44.423004700512976)"
988432316,Fire Road 45,residential,"LINESTRING(-69.5452389 44.426085200512816,-69.54534609999999 44.4261207005128,-69.54550349999998 44.426165000512796,-69.5455799 44.426272700512804,-69.5454554 44.42639480051278,-69.54521779999999 44.42651750051279)"
11430434,,residential,"LINESTRING(-69.6424222 44.42398020051294,-69.6424009 44.423569900512945,-69.6423893 44.42337440051297,-69.6424629 44.42305330051299,-69.64248259999998 44.423004700512976,-69.64259299999999 44.422903000512996,-69.64285 44.422754000513,-69.643236 44.42288000051299,-69.643236 44.422892000513)"
11435834,Fire Road 44,residential,"LINESTRING(-69.5440514 44.427405300512724,-69.5438338 44.427406300512736,-69.543236 44.42731930051273,-69.5417304 44.427069700512746,-69.54168149999998 44.42722300051274,-69.54179169999999 44.427591600512706,-69.5413836 44.42829130051267,-69.5413477 44.428489500512654,-69.5414009 44.42880430051265)"
11430165,Baker Road,residential,"LINESTRING(-69.6428076 44.42099530051311,-69.6427136 44.4210433005131,-69.6425597 44.42112180051311,-69.64248819999999 44.4211765005131,-69.64244759999998 44.42122030051309,-69.64236789999998 44.421358600513095,-69.64223599999998 44.42160950051308,-69.6420903 44.421960500513045,-69.6420218 44.42208920051304,-69.642007 44.42209270051304,-69.6420169 44.42209850051304,-69.6420121 44.42210740051304,-69.6419552 44.422194100513046,-69.6419174 44.42225170051303)"
11435657,Loon Cove Road,residential,"LINESTRING(-69.5534399 44.43848890051206,-69.5513705 44.438191000512084,-69.5511375 44.43812330051209,-69.55112249999999 44.43796740051209,-69.5512282 44.43773990051211,-69.5515158 44.43713410051215,-69.55153569999999 44.43684910051218,-69.5516817 44.43670230051217)"
11430420,Fire Road 16,residential,"LINESTRING(-69.5545022 44.43630130051219,-69.55263919999999 44.4361508005122,-69.5523371 44.43609380051221,-69.5522294 44.43599080051221,-69.5521235 44.43541960051225,-69.5520017 44.43516810051226)"
11439070,Pleasant Cove Road,residential,"LINESTRING(-69.6397582 44.42206650051304,-69.6396412 44.42210570051304,-69.6394236 44.422306700513026,-69.639166 44.42263590051301,-69.6389845 44.42276300051301,-69.6387594 44.42288480051299,-69.6382441 44.423107700512986,-69.6377976 44.423294300512964,-69.63757989999999 44.42330730051296,-69.6370826 44.42326840051297,-69.6365745 44.42321660051299,-69.6362986 44.42315960051297,-69.6359103 44.42308180051298,-69.635609 44.42305850051298,-69.63538019999999 44.42305240051299)"
11440959,Fire Road 17,residential,"LINESTRING(-69.5549696 44.43535600051224,-69.5546403 44.43515530051226,-69.55314509999998 44.434500900512305,-69.552195 44.4343389005123,-69.55209999999998 44.434262800512315,-69.5521174 44.43411420051234)"
988668434,Fire Road 17,residential,"LINESTRING(-69.552195 44.4343389005123,-69.55213849999998 44.43434820051231,-69.55208839999999 44.43436640051231,-69.55205089999998 44.43438460051231,-69.5520198 44.43441630051232,-69.55200149999999 44.43447940051231,-69.5519894 44.434529000512306,-69.5519898 44.4345650005123,-69.5519902 44.434614500512296,-69.5519971 44.434673000512284,-69.55197889999998 44.43474510051228,-69.551961 44.43484870051228,-69.55198789999999 44.435037600512274)"
11444998,Pomerleau Road,residential,"LINESTRING(-69.637552 44.417930000513294,-69.637512 44.41823600051328,-69.63735799999999 44.41865300051325,-69.6373451 44.41918150051322)"
1286928354,,path,"LINESTRING(-69.6826573 44.41495170051347,-69.6826897 44.41495600051348)"
11429738,,residential,"LINESTRING(-69.6346174 44.413931300513525,-69.63546499999998 44.41562200051342,-69.635783 44.41605700051341,-69.635974 44.41674300051336,-69.636102 44.41685700051335,-69.638526 44.417041000513336)"
11437904,Redman Road,residential,"LINESTRING(-69.6315091 44.414337300513495,-69.63236619999999 44.41402620051353,-69.6341307 44.41387110051353,-69.6346174 44.413931300513525,-69.636838 44.41406800051354,-69.63827399999998 44.41404500051352,-69.639167 44.41379400051355,-69.639742 44.41338300051357,-69.639869 44.413200000513584)"
11432159,,residential,"LINESTRING(-69.6427002 44.419497200513206,-69.64268299999999 44.419341000513214,-69.64268299999999 44.419143000513216,-69.64269799999998 44.419055000513225)"
11444356,Jones Road,residential,"LINESTRING(-69.6463879 44.423958500512924,-69.6463186 44.42394940051293,-69.6461069 44.42391820051294,-69.6453857 44.42383300051294,-69.6450688 44.42379260051293,-69.6447865 44.42376880051294,-69.64444769999999 44.42378710051294,-69.6442193 44.423812800512934,-69.64396339999999 44.42385630051295,-69.6437492 44.42387320051294,-69.6425588 44.42389780051293,-69.6424902 44.42393920051293,-69.6424222 44.42398020051294)"
11431825,,residential,"LINESTRING(-69.6380708 44.437500200512126,-69.63783899999999 44.4378260005121,-69.63770999999998 44.4378830005121)"
